date,BTCUSDT,ETHUSDT,BNBUSDT,SOLUSDT,NEARUSDT,AVAXUSDT,OPUSDT,FETUSDT,LINKUSDT,AAVEUSDT,XRPUSDT,DOGEUSDT
2024-09-26 12:00:00,65253.13,2653.24,601.0,157.0,5.833,29.2,1.752,1.677,12.6,167.54,0.5925,0.11671
2024-09-26 16:00:00,64831.84,2649.67,594.1,155.36,5.618,28.92,1.743,1.645,12.6,167.44,0.5932,0.1177
2024-09-26 20:00:00,65051.65,2632.69,596.5,155.23,5.558,29.15,1.742,1.64,12.52,164.45,0.5887,0.11798
2024-09-27 00:00:00,65312.32,2639.46,602.5,155.55,5.511,29.39,1.779,1.658,12.61,164.45,0.5861,0.11841
2024-09-27 04:00:00,65505.42,2658.77,604.4,157.56,5.636,29.6,1.817,1.651,12.74,166.66,0.5894,0.12268
2024-09-27 08:00:00,65403.82,2652.31,607.2,155.93,5.503,29.92,1.848,1.628,12.73,164.45,0.5864,0.12283
2024-09-27 12:00:00,66043.69,2682.31,608.5,159.09,5.484,30.19,1.875,1.66,12.74,168.43,0.5884,0.12682
2024-09-27 16:00:00,65745.58,2700.91,605.2,157.6,5.395,30.08,1.899,1.693,12.68,168.02,0.5866,0.12424
2024-09-27 20:00:00,65785.7,2695.0,607.1,157.77,5.453,30.32,1.903,1.677,12.69,170.64,0.5884,0.12356
2024-09-28 00:00:00,65995.51,2691.09,611.4,158.48,5.513,30.18,1.902,1.677,12.77,167.8,0.5905,0.12605
2024-09-28 04:00:00,65857.43,2678.52,603.4,156.51,5.395,29.46,1.867,1.628,12.61,166.41,0.6079,0.12184
2024-09-28 08:00:00,65754.39,2672.98,600.2,157.01,5.492,29.46,1.872,1.596,12.68,163.68,0.6169,0.12474
2024-09-28 12:00:00,65558.14,2670.21,600.0,156.73,5.495,29.41,1.892,1.585,12.84,163.68,0.6175,0.13096
2024-09-28 16:00:00,65707.69,2678.61,598.5,156.88,5.499,29.39,1.875,1.595,12.92,164.24,0.6216,0.1302
2024-09-28 20:00:00,65908.11,2675.6,599.9,156.71,5.539,29.26,1.873,1.599,12.92,164.82,0.6139,0.12829
2024-09-29 00:00:00,65795.0,2674.44,599.3,157.8,5.484,29.14,1.886,1.611,12.77,164.82,0.611,0.12943
2024-09-29 04:00:00,65501.83,2639.14,593.6,155.32,5.375,28.61,1.842,1.574,12.53,160.0,0.6275,0.12632
2024-09-29 08:00:00,65730.7,2653.08,597.7,156.78,5.42,28.65,1.856,1.592,12.6,161.71,0.6246,0.12697
2024-09-29 12:00:00,65754.07,2665.15,597.1,157.39,5.469,28.83,1.862,1.615,12.6,161.68,0.6596,0.12635
2024-09-29 16:00:00,65889.46,2664.56,599.8,159.03,5.57,29.22,1.901,1.631,12.65,163.0,0.6524,0.12812
2024-09-29 20:00:00,65670.63,2657.77,595.7,158.39,5.441,29.0,1.894,1.618,12.49,161.25,0.6415,0.12449
2024-09-30 00:00:00,64567.53,2627.62,576.6,156.12,5.361,28.55,1.835,1.564,12.27,159.76,0.6454,0.12251
2024-09-30 04:00:00,64581.88,2638.46,581.5,157.02,5.359,28.92,1.866,1.602,12.26,159.76,0.6452,0.12272
2024-09-30 08:00:00,63802.55,2626.9,574.1,155.57,5.313,28.21,1.817,1.599,12.06,154.91,0.6305,0.12056
2024-09-30 12:00:00,63621.96,2594.74,571.6,154.24,5.3,27.96,1.772,1.557,11.94,157.74,0.6183,0.11739
2024-09-30 16:00:00,63535.79,2591.77,572.0,155.15,5.375,27.98,1.776,1.562,11.94,155.07,0.6232,0.11784
2024-09-30 20:00:00,63291.96,2602.58,564.9,152.68,5.272,27.63,1.752,1.525,11.86,157.18,0.6118,0.11441
2024-10-01 00:00:00,63690.18,2631.38,576.3,154.98,5.387,28.37,1.813,1.607,12.09,159.42,0.6233,0.11764
2024-10-01 04:00:00,63990.94,2646.18,580.9,156.59,5.482,28.65,1.87,1.631,12.19,162.99,0.628,0.11874
2024-10-01 08:00:00,63729.61,2631.76,577.6,156.53,5.446,28.66,1.853,1.647,12.16,162.99,0.6289,0.11844
2024-10-01 12:00:00,62743.95,2525.78,562.4,150.2,5.014,26.75,1.741,1.573,11.45,151.33,0.6125,0.11096
2024-10-01 16:00:00,61954.42,2491.61,550.0,145.98,4.872,25.92,1.66,1.469,11.07,150.26,0.6112,0.10581
2024-10-01 20:00:00,60999.49,2453.73,548.1,145.31,4.821,25.93,1.66,1.487,11.05,147.45,0.5972,0.10686
2024-10-02 00:00:00,61744.41,2492.98,553.9,147.43,4.948,26.44,1.693,1.543,11.21,148.3,0.6027,0.10844
2024-10-02 04:00:00,61799.74,2483.61,557.1,148.61,4.998,26.59,1.693,1.511,11.29,149.11,0.6013,0.10852
2024-10-02 08:00:00,61227.29,2459.93,546.9,145.98,4.832,26.13,1.665,1.454,11.08,148.13,0.5851,0.10633
2024-10-02 12:00:00,61824.42,2463.24,547.4,147.24,4.792,26.22,1.667,1.485,10.96,143.3,0.5867,0.10602
2024-10-02 16:00:00,60118.81,2380.0,539.5,140.06,4.61,25.29,1.594,1.41,10.6,137.93,0.5767,0.10455
2024-10-02 20:00:00,60630.7,2368.27,542.2,140.33,4.632,25.35,1.589,1.42,10.66,137.49,0.5396,0.10476
2024-10-03 00:00:00,61463.8,2399.36,549.4,142.74,4.76,25.57,1.61,1.459,10.81,142.08,0.5375,0.10595
2024-10-03 04:00:00,60923.51,2368.85,545.6,139.96,4.604,24.89,1.566,1.4,10.68,139.32,0.5195,0.10455
2024-10-03 08:00:00,60795.1,2352.47,539.2,136.93,4.535,24.72,1.544,1.376,10.55,138.47,0.5175,0.10404
2024-10-03 12:00:00,60592.49,2343.48,540.1,135.96,4.584,24.39,1.504,1.371,10.52,139.64,0.5222,0.10415
2024-10-03 16:00:00,61006.44,2354.81,544.9,137.18,4.64,24.75,1.516,1.376,10.63,142.83,0.5272,0.10499
2024-10-03 20:00:00,60742.89,2351.45,544.2,137.03,4.637,24.69,1.523,1.371,10.62,140.97,0.5218,0.10512
2024-10-04 00:00:00,60946.57,2366.85,545.7,137.79,4.654,24.92,1.54,1.371,10.73,146.07,0.5252,0.1065
2024-10-04 04:00:00,61365.26,2382.91,549.8,139.72,4.656,25.27,1.553,1.376,10.97,151.33,0.5245,0.10801
2024-10-04 08:00:00,61473.67,2386.4,551.6,140.43,4.685,25.67,1.556,1.403,10.96,147.44,0.525,0.10846
2024-10-04 12:00:00,61807.1,2414.75,552.2,142.2,4.76,26.08,1.577,1.432,11.13,148.6,0.5237,0.10828
2024-10-04 16:00:00,62310.16,2426.83,555.6,143.89,4.826,26.27,1.619,1.458,11.13,149.53,0.5365,0.1103
2024-10-04 20:00:00,62042.3,2414.82,555.2,143.13,4.807,26.17,1.602,1.459,11.02,149.53,0.5349,0.1092
2024-10-05 00:00:00,61875.9,2400.0,553.1,141.94,4.746,25.92,1.589,1.435,11.07,147.44,0.5293,0.10802
2024-10-05 04:00:00,61991.82,2416.95,561.2,143.78,4.767,26.03,1.616,1.448,11.18,150.73,0.5331,0.1089
2024-10-05 08:00:00,62061.99,2417.86,560.7,143.43,4.784,25.91,1.627,1.455,11.29,150.73,0.5302,0.10901
2024-10-05 12:00:00,62158.1,2414.94,564.0,143.21,4.715,25.75,1.619,1.432,11.32,151.1,0.5304,0.10976
2024-10-05 16:00:00,61858.31,2396.58,559.3,142.83,4.714,25.44,1.59,1.378,11.18,148.59,0.5333,0.10794
2024-10-05 20:00:00,61983.49,2409.59,561.2,142.98,4.772,25.65,1.589,1.407,11.2,146.52,0.5293,0.10936
2024-10-06 00:00:00,61910.45,2414.94,560.8,143.17,4.75,25.64,1.586,1.383,11.28,146.52,0.5305,0.10857
2024-10-06 04:00:00,61957.0,2417.95,560.4,143.0,4.734,26.24,1.584,1.392,11.34,146.58,0.5311,0.10885
2024-10-06 08:00:00,62056.59,2427.99,561.9,144.04,4.777,26.29,1.596,1.402,11.24,146.31,0.5312,0.10927
2024-10-06 12:00:00,62494.87,2446.18,565.5,145.63,4.876,26.83,1.644,1.458,11.21,148.57,0.5365,0.11168
2024-10-06 16:00:00,62657.84,2440.67,565.3,145.48,4.825,27.0,1.645,1.436,11.22,148.6,0.5322,0.11057
2024-10-06 20:00:00,62807.02,2437.51,566.0,146.52,4.96,26.93,1.678,1.471,11.27,149.68,0.5339,0.1116
2024-10-07 00:00:00,63379.37,2496.08,572.3,149.66,5.167,27.3,1.702,1.529,11.58,153.78,0.5408,0.11378
2024-10-07 04:00:00,63496.7,2483.09,574.0,148.09,5.187,27.27,1.699,1.521,11.58,152.16,0.5408,0.11366
2024-10-07 08:00:00,63023.39,2472.16,569.0,147.33,5.097,26.92,1.671,1.491,11.4,146.05,0.5369,0.11129
2024-10-07 12:00:00,63584.91,2475.71,574.7,148.92,5.233,27.13,1.7,1.527,11.5,150.74,0.54,0.11184
2024-10-07 16:00:00,63285.68,2447.37,570.1,146.85,5.234,27.01,1.699,1.5,11.32,147.5,0.5403,0.11074
2024-10-07 20:00:00,62209.41,2422.18,563.4,144.04,5.03,26.57,1.667,1.471,11.18,146.99,0.5291,0.10859
2024-10-08 00:00:00,62611.45,2438.31,568.4,144.43,5.135,27.07,1.695,1.496,11.23,146.05,0.5324,0.10916
2024-10-08 04:00:00,62312.38,2427.88,561.9,143.12,5.024,26.57,1.639,1.438,11.01,144.25,0.5271,0.1075
2024-10-08 08:00:00,62653.17,2439.01,574.8,144.3,5.024,26.75,1.65,1.434,11.15,143.8,0.5306,0.10793
2024-10-08 12:00:00,62326.69,2417.21,577.0,142.91,4.949,26.38,1.611,1.429,10.95,142.47,0.5244,0.10662
2024-10-08 16:00:00,62306.23,2440.21,583.0,143.97,4.888,26.46,1.632,1.425,10.88,143.31,0.5303,0.10732
2024-10-08 20:00:00,62195.18,2441.67,579.2,143.38,4.886,26.33,1.632,1.424,10.83,141.23,0.5309,0.10703
2024-10-09 00:00:00,62358.75,2445.98,575.6,143.96,4.929,26.36,1.645,1.428,10.88,143.12,0.5327,0.10886
2024-10-09 04:00:00,62287.81,2435.94,579.9,142.97,4.879,26.37,1.639,1.418,10.77,140.68,0.5313,0.10892
2024-10-09 08:00:00,62214.53,2439.62,581.0,143.12,4.885,26.31,1.631,1.416,10.69,142.51,0.5329,0.11044
2024-10-09 12:00:00,62307.62,2459.61,582.6,142.65,4.793,26.25,1.651,1.39,10.69,143.4,0.5317,0.11073
2024-10-09 16:00:00,61090.17,2418.54,572.4,140.89,4.594,26.03,1.557,1.349,10.59,141.18,0.5299,0.10899
2024-10-09 20:00:00,60601.4,2368.1,570.6,139.17,4.596,25.84,1.533,1.343,10.53,139.48,0.525,0.10814
2024-10-10 00:00:00,60858.13,2394.0,568.0,139.79,4.673,25.94,1.547,1.342,10.63,141.11,0.528,0.10801
2024-10-10 04:00:00,60930.98,2396.03,570.9,139.87,4.606,26.13,1.546,1.348,10.65,141.89,0.5253,0.10733
2024-10-10 08:00:00,61235.86,2405.47,570.0,140.47,4.63,26.2,1.534,1.351,10.67,141.43,0.5295,0.10721
2024-10-10 12:00:00,60790.8,2401.81,562.8,138.58,4.485,25.84,1.515,1.307,10.62,143.25,0.5365,0.1054
2024-10-10 16:00:00,59740.41,2367.44,557.2,138.09,4.523,25.55,1.512,1.301,10.46,138.02,0.527,0.1045
2024-10-10 20:00:00,60240.36,2384.36,561.5,139.02,4.594,25.88,1.55,1.321,10.56,140.41,0.5298,0.10606
2024-10-11 00:00:00,60610.45,2411.8,563.9,140.91,4.63,26.12,1.572,1.337,10.64,141.79,0.5351,0.10751
2024-10-11 04:00:00,60716.84,2407.28,560.5,141.03,4.653,26.18,1.572,1.335,10.67,141.82,0.5388,0.1077
2024-10-11 08:00:00,61156.0,2416.73,565.8,141.91,4.709,26.45,1.592,1.375,10.68,140.26,0.5356,0.10844
2024-10-11 12:00:00,62239.03,2444.86,570.0,144.27,4.76,26.76,1.669,1.416,10.85,143.25,0.5368,0.10991
2024-10-11 16:00:00,62894.0,2458.14,573.3,145.24,4.765,27.27,1.705,1.411,10.93,143.54,0.5415,0.11104
2024-10-11 20:00:00,62335.85,2436.97,570.9,145.18,4.772,27.29,1.694,1.406,10.94,143.54,0.5386,0.11067
2024-10-12 00:00:00,62559.05,2438.59,575.1,145.06,4.704,28.31,1.706,1.402,10.84,143.54,0.5367,0.1097
2024-10-12 04:00:00,62724.3,2442.62,575.0,145.62,4.763,28.2,1.735,1.457,10.95,143.55,0.5373,0.11112
2024-10-12 08:00:00,62955.6,2453.47,574.6,146.34,4.848,28.53,1.72,1.441,11.08,146.73,0.5396,0.11154
2024-10-12 12:00:00,63078.11,2470.84,574.8,146.17,4.848,29.08,1.722,1.467,11.07,148.32,0.5414,0.11112
2024-10-12 16:00:00,63029.09,2470.43,574.1,146.85,4.807,28.94,1.713,1.441,11.01,152.72,0.5378,0.11106
2024-10-12 20:00:00,63138.19,2471.83,573.4,146.37,4.841,28.63,1.714,1.477,10.98,155.44,0.5393,0.11131
2024-10-13 00:00:00,62738.29,2458.12,571.6,145.23,4.738,28.74,1.69,1.443,10.95,153.01,0.5358,0.11068
2024-10-13 04:00:00,62808.19,2462.41,572.6,146.02,4.735,28.86,1.693,1.439,10.93,152.57,0.5364,0.11121
2024-10-13 08:00:00,62597.53,2461.42,571.3,146.72,4.688,28.97,1.685,1.422,10.9,152.37,0.5316,0.11086
2024-10-13 12:00:00,62132.53,2439.78,564.9,144.75,4.603,28.46,1.663,1.398,10.68,151.29,0.5279,0.10936
2024-10-13 16:00:00,62718.0,2456.25,569.0,145.95,4.587,28.63,1.665,1.404,10.72,151.72,0.5278,0.11009
2024-10-13 20:00:00,62857.8,2469.18,571.0,147.55,4.666,29.08,1.705,1.424,10.71,154.11,0.5314,0.1114
2024-10-14 00:00:00,63955.0,2507.3,578.8,151.93,4.819,29.67,1.763,1.499,10.96,159.0,0.5379,0.11236
2024-10-14 04:00:00,64360.74,2528.72,578.9,152.06,4.83,29.45,1.765,1.512,10.95,162.21,0.5384,0.11218
2024-10-14 08:00:00,64843.2,2532.5,580.2,152.78,4.857,29.27,1.759,1.5,11.02,163.44,0.5386,0.11273
2024-10-14 12:00:00,65836.69,2631.29,586.2,156.65,5.042,29.54,1.796,1.516,11.22,161.31,0.5491,0.1157
2024-10-14 16:00:00,65834.98,2618.18,584.8,155.55,5.013,29.16,1.784,1.517,11.21,163.45,0.5468,0.11523
2024-10-14 20:00:00,66022.65,2628.53,587.2,157.5,5.03,29.02,1.782,1.512,11.25,163.46,0.5472,0.11668
2024-10-15 00:00:00,65368.1,2612.35,583.0,155.3,4.918,28.75,1.773,1.471,11.51,162.77,0.5477,0.1163
2024-10-15 04:00:00,65648.83,2611.58,583.5,155.14,4.957,28.8,1.761,1.494,11.51,162.41,0.5461,0.11591
2024-10-15 08:00:00,65274.03,2581.22,588.1,152.02,4.909,28.4,1.738,1.438,11.35,158.06,0.5356,0.11287
2024-10-15 12:00:00,66070.2,2574.02,588.6,153.23,5.012,28.13,1.73,1.454,11.16,155.89,0.5394,0.11263
2024-10-15 16:00:00,66875.99,2589.81,591.6,155.05,5.018,28.29,1.73,1.463,11.25,156.21,0.5437,0.11466
2024-10-15 20:00:00,67050.8,2604.24,590.7,154.75,5.065,28.16,1.728,1.468,11.41,155.9,0.5413,0.11753
2024-10-16 00:00:00,67109.69,2619.1,593.2,154.14,5.015,27.7,1.737,1.463,11.31,156.67,0.5436,0.11655
2024-10-16 04:00:00,66904.4,2605.09,590.2,153.55,4.931,27.36,1.746,1.438,11.17,154.67,0.5387,0.11964
2024-10-16 08:00:00,68069.24,2636.39,598.4,156.06,4.988,27.92,1.756,1.458,11.45,157.99,0.5443,0.12594
2024-10-16 12:00:00,67686.53,2609.18,593.2,155.67,4.896,27.45,1.726,1.421,11.15,156.79,0.5479,0.12635
2024-10-16 16:00:00,67660.25,2610.94,600.5,154.59,4.938,27.74,1.734,1.426,11.17,155.16,0.5512,0.12723
2024-10-16 20:00:00,67602.34,2610.69,598.9,154.32,4.948,28.17,1.762,1.426,11.23,157.18,0.548,0.12559
2024-10-17 00:00:00,67535.68,2640.13,600.5,154.51,4.986,28.05,1.742,1.426,11.33,157.18,0.5494,0.12522
2024-10-17 04:00:00,67234.54,2626.23,596.4,152.67,4.834,27.5,1.731,1.392,11.12,154.66,0.554,0.12194
2024-10-17 08:00:00,66913.67,2600.22,590.4,151.21,4.708,27.25,1.695,1.365,10.95,155.89,0.5531,0.12178
2024-10-17 12:00:00,67505.12,2629.27,594.4,153.0,4.813,27.76,1.706,1.398,11.13,155.28,0.5536,0.12283
2024-10-17 16:00:00,66806.46,2595.52,586.6,149.65,4.73,27.11,1.672,1.359,10.99,151.27,0.5442,0.12399
2024-10-17 20:00:00,67438.97,2605.93,590.1,150.49,4.765,27.25,1.67,1.359,11.03,153.36,0.5442,0.12933
2024-10-18 00:00:00,67561.16,2611.04,594.0,151.88,4.792,27.44,1.678,1.372,11.18,156.36,0.5437,0.13254
2024-10-18 04:00:00,67987.27,2641.49,596.0,154.05,4.835,27.61,1.704,1.406,11.39,156.36,0.5503,0.13472
2024-10-18 08:00:00,67713.66,2623.02,595.0,153.01,4.791,27.46,1.71,1.392,11.37,156.36,0.5467,0.13344
2024-10-18 12:00:00,68671.81,2655.97,599.9,154.22,4.87,27.81,1.715,1.406,11.45,156.79,0.5454,0.1376
2024-10-18 16:00:00,68651.4,2653.26,597.6,154.72,4.857,27.91,1.733,1.418,11.46,154.69,0.5466,0.13674
2024-10-18 20:00:00,68367.24,2640.44,598.0,155.04,4.871,28.04,1.716,1.432,11.48,157.46,0.5468,0.13716
2024-10-19 00:00:00,68395.91,2647.98,599.0,154.58,4.926,28.3,1.732,1.443,11.4,155.45,0.5481,0.14422
2024-10-19 04:00:00,68377.96,2639.23,597.5,154.35,4.898,28.07,1.721,1.427,11.41,155.44,0.5463,0.14383
2024-10-19 08:00:00,68115.99,2633.68,595.6,153.83,4.821,27.83,1.689,1.391,11.33,155.58,0.5438,0.14239
2024-10-19 12:00:00,68235.87,2644.24,595.4,156.41,4.85,28.16,1.697,1.408,11.37,156.33,0.5451,0.14393
2024-10-19 16:00:00,68187.55,2639.68,594.6,156.23,4.773,27.94,1.685,1.405,11.34,156.33,0.5411,0.14
2024-10-19 20:00:00,68325.14,2647.85,597.0,159.74,4.817,28.1,1.695,1.406,11.43,156.22,0.5437,0.144
2024-10-20 00:00:00,68197.4,2638.84,594.4,158.59,4.728,27.8,1.682,1.372,11.34,156.23,0.5425,0.14127
2024-10-20 04:00:00,68326.27,2644.13,597.0,158.84,4.759,27.98,1.691,1.388,11.37,156.23,0.5399,0.14284
2024-10-20 08:00:00,68349.81,2648.0,595.0,158.99,4.777,28.13,1.701,1.401,11.64,158.27,0.5407,0.14275
2024-10-20 12:00:00,68580.0,2704.77,599.3,159.84,4.935,28.38,1.782,1.434,11.89,159.07,0.5442,0.13857
2024-10-20 16:00:00,68518.83,2698.43,596.3,160.26,4.906,28.27,1.763,1.44,11.84,157.0,0.543,0.14034
2024-10-20 20:00:00,69029.51,2743.06,603.7,166.97,4.963,28.96,1.808,1.46,11.97,158.0,0.5476,0.14216
2024-10-21 00:00:00,68943.42,2734.52,601.5,169.39,4.948,28.65,1.796,1.443,11.86,156.76,0.5468,0.14536
2024-10-21 04:00:00,68586.49,2723.44,606.5,168.73,5.003,28.67,1.793,1.439,11.92,155.57,0.5489,0.14618
2024-10-21 08:00:00,68254.83,2704.03,608.6,166.29,4.91,28.29,1.761,1.411,11.75,153.9,0.5531,0.14443
2024-10-21 12:00:00,67246.96,2678.14,592.4,165.25,4.767,27.71,1.731,1.39,11.64,152.21,0.546,0.14055
2024-10-21 16:00:00,67775.23,2681.6,598.0,167.44,4.847,27.94,1.728,1.398,11.77,151.87,0.5463,0.14375
2024-10-21 20:00:00,67157.89,2662.46,596.9,165.65,4.785,27.77,1.722,1.385,11.72,153.85,0.5447,0.14338
2024-10-22 00:00:00,67400.91,2642.65,598.4,166.4,4.783,28.01,1.734,1.39,11.85,151.8,0.542,0.14469
2024-10-22 04:00:00,67435.85,2647.15,596.0,167.05,4.8,28.01,1.734,1.39,12.1,153.58,0.5474,0.14437
2024-10-22 08:00:00,67392.02,2635.29,593.2,167.94,4.696,27.81,1.731,1.369,12.16,152.05,0.5343,0.14196
2024-10-22 12:00:00,67292.58,2625.67,594.0,167.89,4.69,27.81,1.705,1.36,12.16,152.05,0.5336,0.13951
2024-10-22 16:00:00,67492.54,2627.58,592.4,168.39,4.676,27.66,1.699,1.356,12.03,152.69,0.5339,0.13983
2024-10-22 20:00:00,67317.44,2621.11,592.3,167.47,4.682,27.61,1.699,1.354,11.96,152.71,0.5336,0.13956
2024-10-23 00:00:00,67121.88,2613.4,589.4,165.71,4.634,27.32,1.699,1.339,11.79,152.72,0.5311,0.13807
2024-10-23 04:00:00,66900.08,2604.01,583.9,165.63,4.603,27.06,1.696,1.33,11.62,151.13,0.5266,0.13983
2024-10-23 08:00:00,66388.46,2578.85,582.5,166.27,4.598,26.59,1.694,1.318,11.38,147.72,0.5269,0.13683
2024-10-23 12:00:00,66267.05,2539.29,578.0,168.0,4.525,26.52,1.702,1.311,11.29,146.99,0.5244,0.13957
2024-10-23 16:00:00,66356.02,2511.03,581.2,172.17,4.584,26.55,1.727,1.319,11.24,146.15,0.5216,0.13916
2024-10-23 20:00:00,66669.22,2525.09,583.3,170.86,4.661,26.74,1.721,1.325,11.33,148.67,0.5256,0.14002
2024-10-24 00:00:00,67204.2,2545.31,589.6,174.32,4.695,27.02,1.721,1.345,11.39,150.12,0.5286,0.1394
2024-10-24 04:00:00,67199.55,2544.9,589.7,173.35,4.639,26.88,1.702,1.347,11.29,150.11,0.5291,0.13845
2024-10-24 08:00:00,67264.97,2529.33,588.4,173.2,4.623,26.55,1.694,1.333,11.39,149.61,0.5282,0.139
2024-10-24 12:00:00,67690.23,2527.18,589.7,175.45,4.631,26.79,1.691,1.343,11.43,146.88,0.5297,0.14054
2024-10-24 16:00:00,68277.11,2536.7,593.0,177.25,4.7,27.04,1.701,1.355,11.5,146.1,0.5329,0.14249
2024-10-24 20:00:00,68214.69,2536.29,593.3,177.26,4.707,26.91,1.703,1.34,11.6,148.09,0.5319,0.14208
2024-10-25 00:00:00,68063.83,2522.12,593.7,174.55,4.664,26.62,1.73,1.327,11.88,148.08,0.5293,0.13981
2024-10-25 04:00:00,67492.59,2480.58,587.7,171.59,4.527,26.17,1.68,1.309,11.7,144.16,0.524,0.13793
2024-10-25 08:00:00,68012.39,2545.43,591.7,173.77,4.599,26.55,1.716,1.325,11.76,147.25,0.5268,0.13907
2024-10-25 12:00:00,67690.04,2523.3,587.7,172.65,4.49,26.1,1.69,1.282,11.81,146.57,0.5229,0.13632
2024-10-25 16:00:00,66883.03,2474.34,585.2,168.48,4.453,25.97,1.64,1.267,11.61,143.69,0.5153,0.13558
2024-10-25 20:00:00,66575.14,2440.19,573.6,165.28,4.176,24.88,1.558,1.208,11.15,137.64,0.5028,0.13203
2024-10-26 00:00:00,66871.08,2452.26,575.7,165.7,4.214,25.28,1.581,1.213,11.38,140.83,0.5121,0.13383
2024-10-26 04:00:00,66996.39,2464.92,580.4,167.68,4.23,25.47,1.585,1.232,11.13,140.7,0.5138,0.1345
2024-10-26 08:00:00,67142.27,2474.3,582.7,168.39,4.259,25.63,1.591,1.242,11.08,139.65,0.5145,0.13515
2024-10-26 12:00:00,66996.6,2457.2,578.6,168.84,4.167,25.04,1.548,1.206,10.86,139.65,0.5094,0.13354
2024-10-26 16:00:00,67097.3,2486.08,584.6,171.52,4.238,25.47,1.567,1.232,10.96,142.03,0.513,0.13598
2024-10-26 20:00:00,67148.24,2483.69,581.4,170.86,4.225,25.37,1.562,1.237,10.99,142.99,0.513,0.13737
2024-10-27 00:00:00,67310.15,2482.28,585.3,171.9,4.253,25.56,1.577,1.248,11.03,142.0,0.5158,0.13834
2024-10-27 04:00:00,67212.24,2479.12,584.8,173.23,4.233,25.47,1.582,1.242,10.94,143.95,0.515,0.13836
2024-10-27 08:00:00,67196.76,2468.23,580.8,173.95,4.202,25.3,1.567,1.23,10.92,141.72,0.5119,0.13761
2024-10-27 12:00:00,67763.82,2497.0,583.7,175.63,4.281,25.74,1.585,1.254,11.1,144.47,0.5161,0.1408
2024-10-27 16:00:00,67797.25,2493.25,584.0,177.24,4.286,25.7,1.586,1.261,10.98,145.39,0.5144,0.14134
2024-10-27 20:00:00,67900.0,2504.26,587.1,176.49,4.327,25.74,1.596,1.273,11.0,147.17,0.5162,0.14428
2024-10-28 00:00:00,67769.35,2477.76,586.8,175.54,4.184,25.2,1.554,1.24,10.8,145.88,0.5132,0.14333
2024-10-28 04:00:00,68459.36,2513.81,588.7,175.72,4.25,25.84,1.588,1.27,10.97,149.11,0.5166,0.14349
2024-10-28 08:00:00,68652.9,2525.93,590.1,177.04,4.242,26.26,1.61,1.252,11.1,152.84,0.52,0.14553
2024-10-28 12:00:00,68602.07,2502.62,588.8,173.44,4.146,25.6,1.548,1.212,10.83,149.37,0.5143,0.14799
2024-10-28 16:00:00,69562.94,2505.29,592.8,176.23,4.227,25.84,1.562,1.236,11.0,150.13,0.5178,0.15851
2024-10-28 20:00:00,69903.53,2563.5,599.9,178.03,4.309,26.24,1.619,1.277,11.2,151.43,0.5198,0.16117
2024-10-29 00:00:00,71002.56,2602.87,602.9,181.71,4.402,26.83,1.67,1.327,11.41,152.93,0.5234,0.16723
2024-10-29 04:00:00,70943.65,2613.37,604.5,180.0,4.422,26.51,1.67,1.311,11.45,152.39,0.5261,0.16424
2024-10-29 08:00:00,71375.17,2631.41,606.1,180.82,4.481,26.73,1.691,1.319,11.5,152.48,0.5255,0.16669
2024-10-29 12:00:00,72000.0,2638.82,607.6,180.0,4.445,26.75,1.695,1.329,11.52,151.11,0.5259,0.17222
2024-10-29 16:00:00,72537.73,2622.43,604.8,178.88,4.373,26.62,1.7,1.327,11.52,150.8,0.527,0.17017
2024-10-29 20:00:00,72671.11,2635.89,604.9,179.2,4.414,26.81,1.701,1.336,11.79,150.54,0.5276,0.17569
2024-10-30 00:00:00,72100.51,2642.48,600.1,180.19,4.394,26.72,1.706,1.32,11.97,150.64,0.5241,0.17494
2024-10-30 04:00:00,72200.0,2665.11,602.1,179.06,4.369,26.61,1.717,1.31,11.95,153.6,0.5237,0.1726
2024-10-30 08:00:00,71983.44,2659.23,595.9,176.68,4.311,26.15,1.714,1.284,11.97,153.6,0.5211,0.16824
2024-10-30 12:00:00,72033.09,2683.73,597.4,174.63,4.328,26.17,1.759,1.299,12.25,156.49,0.5234,0.16526
2024-10-30 16:00:00,71852.35,2654.76,594.9,174.71,4.337,26.25,1.736,1.297,12.26,156.81,0.5223,0.16751
2024-10-30 20:00:00,72475.12,2659.0,595.1,175.56,4.333,26.24,1.722,1.3,12.37,154.68,0.5231,0.16836
2024-10-31 00:00:00,72282.38,2658.75,592.13,175.45,4.274,26.09,1.703,1.282,12.37,155.64,0.5216,0.17036
2024-10-31 04:00:00,72454.55,2649.35,588.4,175.15,4.253,25.98,1.679,1.28,12.17,152.21,0.5182,0.17201
2024-10-31 08:00:00,72288.27,2636.1,586.3,175.16,4.224,25.71,1.67,1.323,12.12,150.15,0.5191,0.17115
2024-10-31 12:00:00,70618.0,2563.49,580.0,170.98,4.148,25.21,1.65,1.304,11.78,146.91,0.5112,0.16607
2024-10-31 16:00:00,70214.66,2510.38,573.69,168.62,4.04,24.72,1.599,1.284,11.4,141.08,0.507,0.15909
2024-10-31 20:00:00,70395.71,2517.13,573.9,168.88,4.068,25.07,1.61,1.294,11.43,143.23,0.5096,0.16185
2024-11-01 00:00:00,69474.06,2500.19,578.66,167.18,4.015,24.87,1.606,1.295,11.41,141.4,0.5189,0.15843
